date;product;product_id;brand;price;categories;unit_price;units;discount
2022-11-21;BONKA café molido descafeinado paquete 250 gr;119917;BONKA;3.49;['Despensa', 'Desayunos y dulces', 'Café'];13.96;€/Kg.;50%
2022-11-21;CASA TARRADELLAS pizza de pollo envase 410 gr;135422;CASA TARRADELLAS;2.99;['Platos preparados', 'Pizzas refrigeradas'];7.29;€/Kg.;
2022-11-21;DIA BIFIDUS cremoso con fibra y cereales pack 4 unidades 125 gr;66642;DIA BIFIDUS;1.29;['Despensa', 'Lácteos y huevos', 'Yogures'];2.58;€/Kg.;
2022-11-21;Kiwi bandeja 700 gr;270541;;2.99;['Frescos', 'Frutas', 'Frutas tropicales'];4.27;€/Kg.;
2022-11-21;DIA barritas cereales chocolate y platano  caja 6 uds 150 gr;43949;DIA;1.19;['Despensa', 'Desayunos y dulces', 'Cereales'];7.93;€/Kg.;
2022-11-21;KNORR crema de vichysoisse envase 500 ml;261936;KNORR;2.39;['Despensa', 'Sopas', 'Cremas y purés'];4.78;€/l.;50%
2022-11-21;DIA IMAQE leche corporal de coco y caramelo dosificador 350 ml;285587;DIA IMAQE;2.29;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];7.63;€/l.;
2022-11-21;AS alimento para gatos junior pollo/pavo tarro 100 gr;146349;AS;0.65;['Mascotas', 'Gatos'];6.5;€/Kg.;
2022-11-21;DIA VEGECAMPO garbanzos extra paquete 1 Kg;155;DIA VEGECAMPO;2.89;['Despensa', 'Arroz y legumbres', 'Legumbres'];2.89;€/Kg.;
2022-11-21;TIGER KHAN jugo de coco bajo en grasa lata 400 gr;189082;TIGER KHAN;2.45;['Despensa', 'Lácteos y huevos', 'Bebidas vegetales'];6.13;€/Kg.;
2022-11-21;VITAKRAFT snacks para perro boony bits bolsa 55 gr;283120;VITAKRAFT;1.55;['Mascotas', 'Perros'];28.18;€/Kg.;
2022-11-21;KELLOGGS cereales special k caja 750 gr;17887;KELLOGGS;3.99;['Despensa', 'Desayunos y dulces', 'Cereales'];5.32;€/Kg.;
2022-11-21;VEGEDIA postre vegetal de chocolate vaso 150 gr;274987;VEGEDIA;0.69;['Despensa', 'Lácteos y huevos', 'Yogures'];4.6;€/Kg.;
2022-11-21;GIGANTE VERDE maíz clásico pack 2 latas 280 gr;127824;GIGANTE VERDE;2.39;['Despensa', 'Conservas', 'Conservas vegetales'];8.54;€/Kg.;
2022-11-21;DR OETKER ristorante pizza 4 quesos caja 340 gr;149215;DR OETKER;4.29;['Congelados', 'Pizzas. bases y masas'];12.62;€/Kg.;
2022-11-21;PROCELI colines SIN GLUTEN bolsa 150 gr;245240;PROCELI;2.45;['Despensa', 'Pan', 'Picos de pan'];16.33;€/Kg.;
2022-11-21;NESTLE papilla 8 cereales con miel caja 600 gr;19426;NESTLE;4.19;['Bebé', 'Papillas'];6.98;€/Kg.;
2022-11-21;DIA ZUMOSFERA zumo de piña. manzana y uva 100% pack 6 unidades 200 ml;146298;DIA ZUMOSFERA;1.39;['Bebidas', 'Zumos'];1.16;€/l.;
2022-11-21;Cilantro 20 gr;233088;;1.35;['Frescos', 'Verduras y hortalizas', 'Otras verduras'];67.5;€/Kg.;
2022-11-21;DIA SNACK MANIAC palomitas dulces caja 270 gr;218642;DIA SNACK MANIAC;1.75;['Despensa', 'Aperitivos'];5.83;€/Kg.;
2022-11-21;NOCILLA crema de cacao noir vaso 180 gr;282763;NOCILLA;2.69;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];14.94;€/Kg.;
2022-11-21;MAHOU 5 ESTRELLAS cerveza lata 50 cl;12077;MAHOU;1.09;['Bebidas', 'Cervezas', 'Nacionales'];2.18;€/l.;
2022-11-21;DIA LACTEA queso fundido en lonchas burger con cheddar paquete 300 gr;274196;DIA LACTEA;1.99;['Frescos', 'Charcutería y quesos', 'Quesos'];6.63;€/Kg.;
2022-11-21;ESTRELLA DAMM cerveza pack 12 latas 33 cl;70976;ESTRELLA DAMM;9.45;['Bebidas', 'Cervezas', 'Nacionales'];2.39;€/l.;
2022-11-21;SOLIS tomate frito con aceite de oliva frasco 360 gr;119817;SOLIS;1.45;['Despensa', 'Salsas', 'Tomate'];4.03;€/Kg.;
2022-11-21;ASEVI perfumador líquido para ropa blue botella 720 ml;282909;ASEVI;4.05;['Cuidado del hogar', 'Cuidado de la ropa'];5.63;€/l.;
2022-11-21;NESTLE peque galletas junior bolsa 180 gr;186779;NESTLE;2.69;['Bebé', 'Bebidas. galletas y yogures'];14.94;€/Kg.;
2022-11-21;NESTLE Yogolino plátano pack 4x100 gr;50238;NESTLE;2.99;['Bebé', 'Bebidas. galletas y yogures'];7.48;€/Kg.;
2022-11-21;DIA ZUMOSFERA zumo de melocotón y uva envase 1 lt;146282;DIA ZUMOSFERA;0.99;['Bebidas', 'Zumos'];0.99;€/l.;
2022-11-21;DRYNITES calzoncillos para niños absorbentes de 8 a 15 años paquete 9 uds;130533;DRYNITES;9.99;['Bebé', 'Pañales'];1.11;€/ud.;
2022-11-21;PEPSI Max zero pack 2 botellas 1.75 lt;214844;PEPSI;2.89;['Bebidas', 'Refrescos'];0.83;€/l.;
2022-11-21;GALLINA BLANCA avecrem pollo estuche 8 pastillas;501;GALLINA BLANCA;1.29;['Despensa', 'Sopas', 'Caldos'];0.16;€/ud.;
2022-11-21;DONETTES rayados estuche 8 + 1 uds 189 gr;41173;DONETTES;2.99;['Despensa', 'Desayunos y dulces', 'Bollería'];15.82;€/Kg.;
2022-11-21;HERO bolsita de naranja. plátano y galleta pouch 100 gr;162850;HERO;1.19;['Bebé', 'Potitos y tarritos'];11.9;€/Kg.;
2022-11-21;TWIX barritas de chocolate rellenas de caramelo y galleta bolsa 3 uds 150 gr;3539;TWIX;2.1;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];14.0;€/Kg.;
2022-11-21;PANTENE Pro-v champú repara y protege pack 2 x 250 ml;283795;PANTENE;6.29;['Cuidado personal', 'Baño e higiene personal', 'Champús'];12.58;€/l.;
2022-11-21;BONTE quitaesmalte express sin alcohol 0% acetona bote 75 ml;173239;BONTE;1.99;['Cuidado personal', 'Cuidado corporal', 'Cosmética'];26.53;€/l.;
2022-11-21;SELECCIÓN DE DIA filete de pechuga de pavo bandeja (peso aprox. 820 gr);261349;SELECCIÓN DE DIA;7.37;['Frescos', 'Carne', 'Pavo'];8.99;€/Kg.;
2022-11-21;ISABEL mejillones al natural 13/18 uds lata 69 gr;71408;ISABEL;1.99;['Despensa', 'Conservas', 'Conservas de pescado'];28.84;€/Kg.;
2022-11-21;DIA LACTEA queso mozzarella fresca bolsa 125 gr;108698;DIA LACTEA;1.15;['Frescos', 'Charcutería y quesos', 'Quesos'];9.2;€/Kg.;
2022-11-21;DIA AL PUNTO cocido madrileño lata 440 gr;49694;DIA AL PUNTO;1.25;['Platos preparados', 'Legumbres'];2.84;€/Kg.;
2022-11-21;DIA PATATAS UNIDAS patatas prefritas bolsa 2 Kg;280262;DIA PATATAS UNIDAS;3.69;['Congelados', 'Verduras y hortalizas'];1.85;€/Kg.;
2022-11-21;OCEANUS vino blanco suave y afrutado botella 75 cl;265817;OCEANUS;2.2;['Bodega', 'Vino', 'Blanco'];2.93;€/l.;
2022-11-21;FINI bolsa de golosinas happy party 250 gr;183104;FINI;2.29;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];9.16;€/Kg.;
2022-11-21;LA ASTURIANA alubias pintas cocidas frasco 400 gr;120828;LA ASTURIANA;1.55;['Despensa', 'Arroz y legumbres', 'Legumbres'];3.88;€/Kg.;
2022-11-21;DIA CAFETERÍA café espresso botella 230 ml;263961;DIA CAFETERÍA;0.95;['Despensa', 'Desayunos y dulces', 'Café'];4.13;€/l.;
2022-11-21;LIMPIAMAS paño especial cristales paquete 1 ud;152153;LIMPIAMAS;4.39;['Cuidado del hogar', 'Utensilios de limpieza'];4.39;€/ud.;
2022-11-21;COCA-COLA zero zero botella 2 lt;124639;COCA;1.89;['Bebidas', 'Refrescos'];0.95;€/l.;
2022-11-21;NUTRÍSSE tinte Rubio Nº 7.0 caja 1 ud;225770;NUTRÍSSE;5.99;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];5.99;€/ud.;
2022-11-21;DORITOS dippas original bolsa 180 gr;238443;DORITOS;2.19;['Despensa', 'Aperitivos'];12.17;€/Kg.;
2022-11-21;SANEX desodorante dermo extra control spray 200 ml;160742;SANEX;3.39;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];16.95;€/l.;
2022-11-21;DIA gofre recubierto de chocolate paquete 360 gr;141611;DIA;2.59;['Despensa', 'Desayunos y dulces', 'Bollería'];7.19;€/Kg.;
2022-11-21;LA COCINERA empanadillas de atún caja 312 gr;912;LA COCINERA;4.99;['Congelados', 'Precocinados'];15.99;€/Kg.;
2022-11-21;MELODY colonia sonata dulce spray 100 ml;268029;MELODY;4.05;['Cuidado personal', 'Baño e higiene personal', 'Colonias'];40.5;€/l.;
2022-11-21;MILKA chocolate triolade tableta 280 gr;13586;MILKA;2.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];10.68;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA chopped lata en lonchas envase 250 gr;273748;DIA NUESTRA ALACENA;1.99;['Frescos', 'Charcutería y quesos', 'Cocidos'];7.96;€/Kg.;
2022-11-21;SELECCIÓN DE DIA hamburguesas de pollo bandeja 6 uds 540 gr;261374;SELECCIÓN DE DIA;3.79;['Frescos', 'Carne', 'Pollo'];7.02;€/Kg.;
2022-11-21;DIA NUESTRA ALACENA mini taquitos de jamón pack 2 x 75 gr;274059;DIA NUESTRA ALACENA;1.99;['Frescos', 'Charcutería y quesos', 'Curados'];13.27;€/Kg.;
2022-11-21;ISABEL mejillones picantes 13/18 piezas lata 69 gr;273251;ISABEL;1.99;['Despensa', 'Conservas', 'Conservas de pescado'];28.84;€/Kg.;
2022-11-21;LARIOS Rosé ginebra botella 70 cl;212320;LARIOS;13.89;['Bodega', 'Alcoholes', 'Ginebra'];19.84;€/l.;
2022-11-21;DIA IMAQE desodorante dermo algodón roll on 50 ml;274531;DIA IMAQE;0.75;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];15.0;€/l.;
2022-11-21;EL BANDARRA vermouth botella 1 lt;283007;EL BANDARRA;10.49;['Bodega', 'Alcoholes', 'Vermouth'];10.49;€/l.;
2022-11-21;LE NATUREL vino tinto ecológico DO Navarra botella 75 cl;282756;LE NATUREL;7.45;['Bodega', 'Vino', 'Tinto'];9.93;€/l.;
2022-11-21;ELPOZO hamburguesas de cerdo y vacuno con queso y bacon bandeja 240 gr;272174;ELPOZO;1.99;['Frescos', 'Carne', 'Mixto'];8.29;€/Kg.;
2022-11-21;SAIMAZA café descafeinado caja 20 cápsulas;245401;SAIMAZA;4.75;['Despensa', 'Desayunos y dulces', 'Café'];0.24;€/ud.;
2022-11-21;DIA MIELOVE miel de flores con jalea real bote 250 gr;222958;DIA MIELOVE;5.15;['Despensa', 'Desayunos y dulces', 'Mermeladas. miel y frutas en almíbar'];20.6;€/Kg.;
2022-11-21;PANTENE Pro-v champú rizos definidos bote 250 ml;247788;PANTENE;3.19;['Cuidado personal', 'Baño e higiene personal', 'Champús'];12.76;€/l.;
2022-11-21;DIA bolsa de rafia 4 asas 1 ud;273364;DIA;0.65;['Cuidado del hogar', 'Bazar'];0.65;€/ud.;
2022-11-21;DIA VEGECAMPO brócoli bolsa 900 gr;264185;DIA VEGECAMPO;1.89;['Congelados', 'Verduras y hortalizas'];2.1;€/Kg.;
2022-11-21;DIA MARI MARINERA varitas de merluza MSC caja 300 gr;271910;DIA MARI MARINERA;2.19;['Congelados', 'Pescado y marisco'];7.3;€/Kg.;
2022-11-21;ASTURIANA nata para montar envase 500 ml;53765;ASTURIANA;2.69;['Despensa', 'Lácteos y huevos', 'Nata'];5.38;€/l.;
2022-11-21;DIA SUPER PACO limpiacristales pistola 1 lt;274782;DIA SUPER PACO;1.25;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];1.25;€/l.;
2022-11-21;DIA MARI MARINERA merluza rebozada al huevo MSC caja 340 gr;207586;DIA MARI MARINERA;2.59;['Congelados', 'Pescado y marisco'];7.62;€/Kg.;
2022-11-21;DIA VEGECAMPO rúcula bolsa 50 gr;212745;DIA VEGECAMPO;0.79;['Frescos', 'Verduras y hortalizas', 'Verduras y ensaladas preparadas'];15.8;€/Kg.;
2022-11-21;VIVISIMA+ alcachofa con boldo caja 50 cápsulas;219661;VIVISIMA;3.79;['Despensa', 'Dietéticos', 'Complementos nutricionales'];0.08;€/ud.;
2022-11-21;DIA LACTEA yogur líquido de fresa pack 4 unidades 180 gr;265283;DIA LACTEA;1.69;['Despensa', 'Lácteos y huevos', 'Yogures'];2.35;€/Kg.;
2022-11-21;CONSORCIO bonito del norte en aceite de oliva lata 82 gr;187268;CONSORCIO;2.69;['Despensa', 'Conservas', 'Conservas de pescado'];32.8;€/Kg.;
2022-11-21;DIA MARI MARINERA ventresca de atún claro en aceite de oliva lata 78 gr;50171;DIA MARI MARINERA;2.59;['Despensa', 'Conservas', 'Conservas de pescado'];33.21;€/Kg.;
2022-11-21;MARCILLA café ristretto 20 cápsulas caja 104 gr;264767;MARCILLA;5.99;['Despensa', 'Desayunos y dulces', 'Café'];0.3;€/ud.;
2022-11-21;DIA CAFETERÍA café soluble descafeinado frasco 100 gr;229;DIA CAFETERÍA;2.0;['Despensa', 'Desayunos y dulces', 'Café'];20.0;€/Kg.;
2022-11-21;LA TOJA jabón de afeitar con sales minerales barra 50 ml;151885;LA TOJA;2.19;['Cuidado personal', 'Afeitado'];43.8;€/Kg.;
2022-11-21;DIA SNACK MANIAC tiras de maíz bolsa 150 gr;1530;DIA SNACK MANIAC;0.85;['Despensa', 'Aperitivos'];5.67;€/Kg.;
2022-11-21;DANONE ACTIVIA bífidus fibras con avena y nueces pack 4 unidades 115 gr;221417;DANONE ACTIVIA;2.69;['Despensa', 'Lácteos y huevos', 'Yogures'];5.85;€/Kg.;
2022-11-21;GORZALKA pacharán botella 1 lt;279911;GORZALKA;7.59;['Bodega', 'Licores', 'Pacharán'];10.84;€/l.;
2022-11-21;WILKINSON Sword extra beauty 2 maquinilla desechable mujer bolsa 5 uds;151534;WILKINSON;3.29;['Cuidado personal', 'Depilación'];0.47;€/ud.;
2022-11-21;DIA azúcar blanco paquete 1 Kg;81798;DIA;1.35;['Despensa', 'Desayunos y dulces', 'Azúcar y edulcorantes'];1.35;€/Kg.;
2022-11-21;LA MASIA aceite de girasol botella 5 lt;282336;LA MASIA;14.0;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];2.8;€/l.;
2022-11-21;LU PRINCIPE Estrellas galletas rellenas de chocolate con leche paquete 225g;100267;LU PRINCIPE;2.29;['Despensa', 'Desayunos y dulces', 'Galletas'];10.18;€/Kg.;
2022-11-21;DIA SUPER PACO suavizante concentrado azul botella 80 lv;274015;DIA SUPER PACO;2.15;['Cuidado del hogar', 'Cuidado de la ropa'];2.15;€/ud.;
2022-11-21;LUENGO kit hummus envase 300 gr;282308;LUENGO;1.69;['Platos preparados', 'Legumbres'];5.63;€/Kg.;
2022-11-21;WHISKAS alimento para gatos en salsa selección de carnes bolsa 4 x 100 gr;210964;WHISKAS;2.39;['Mascotas', 'Gatos'];5.98;€/Kg.;
2022-11-21;VEGEDIA postre vegetal de chocolate con cereza vaso 150 gr;274988;VEGEDIA;0.69;['Despensa', 'Lácteos y huevos', 'Yogures'];4.6;€/Kg.;
2022-11-21;LA PIARA paté de sardina pack 2 latas 150 gr;282388;LA PIARA;3.69;['Despensa', 'Patés y foies'];24.6;€/Kg.;
2022-11-21;BONTE cepillo dental especial para prótesis envase 1 ud;154471;BONTE;2.05;['Cuidado personal', 'Cuidado bucal'];2.05;€/ud.;
2022-11-21;YBARRA patata entera frasco 400 gr;280085;YBARRA;2.05;['Despensa', 'Conservas', 'Conservas vegetales'];5.12;€/Kg.;
2022-11-21;DIA VEGECAMPO perejil frasco 10 gr;42887;DIA VEGECAMPO;0.75;['Despensa', 'Sal y especias'];75.0;€/Kg.;
2022-11-21;COCA-COLA zero pack 12 latas 33 cl;79802;COCA;9.49;['Bebidas', 'Refrescos'];2.4;€/l.;
2022-11-21;DIA MARI MARINERA caprichos a la romana bolsa 400 gr;41097;DIA MARI MARINERA;1.85;['Congelados', 'Pescado y marisco'];4.63;€/Kg.;
2022-11-21;GRANINI néctar melocotón botella 1 lt;50613;GRANINI;2.99;['Bebidas', 'Zumos'];2.99;€/l.;
2022-11-21;ESTEPA licor de anís dulce botella 1 lt;16579;ESTEPA;6.99;['Bodega', 'Licores', 'Anís'];6.99;€/l.;
2022-11-21;COCA-COLA light lata 33 cl;696;COCA;0.85;['Bebidas', 'Refrescos'];2.58;€/l.;
2022-11-21;ORAL B cepillo dental cross action 1 unidad;88579;ORAL B;2.99;['Cuidado personal', 'Cuidado bucal'];2.99;€/ud.;
2022-11-21;BABYBEL mini queso 6 porciones bolsa 120 gr;60325;BABYBEL;2.85;['Frescos', 'Charcutería y quesos', 'Quesos'];23.75;€/Kg.;
2022-11-21;PALETTE INTENSIVE CREME tinte Castaño Medio Chocolate Nº 3.65 caja 1 ud;148422;PALETTE INTENSIVE CREME;4.59;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];4.59;€/ud.;
2022-11-21;GULLON Vitalday galletas crocant chocolate integral copos de avena 280 gr;207046;GULLON;1.85;['Despensa', 'Desayunos y dulces', 'Galletas'];6.61;€/Kg.;
2022-11-21;PASTORET yogur griego artesano vaso 500 gr;246518;PASTORET;2.99;['Despensa', 'Lácteos y huevos', 'Yogures'];5.98;€/Kg.;
2022-11-21;SINGULAR vino fino DO Montilla Moriles botella 75 cl;103230;SINGULAR;2.4;['Bodega', 'Vino', 'Generoso y dulce'];3.2;€/l.;
2022-11-21;DIA AL PUNTO tortilla de patatas fresca con chorizo envase 600 gr;267420;DIA AL PUNTO;3.55;['Platos preparados', 'Tortillas'];5.92;€/Kg.;
2022-11-21;DIA EL CENCERRO queso azul envase 150 gr;44948;DIA EL CENCERRO;1.99;['Frescos', 'Charcutería y quesos', 'Quesos'];13.27;€/Kg.;
2022-11-21;DIA IMAQE gel de ducha clásico bote 750 ml;273857;DIA IMAQE;1.39;['Cuidado personal', 'Baño e higiene personal', 'Geles de duchas y esponjas'];1.85;€/l.;
2022-11-21;DIA VEGECAMPO canela en rama frasco 15 gr;205708;DIA VEGECAMPO;1.25;['Despensa', 'Sal y especias'];83.33;€/Kg.;
2022-11-21;MICOLOR detergente máquina líquido adiós al separar botella 28 lv;264286;MICOLOR;6.99;['Cuidado del hogar', 'Cuidado de la ropa'];0.25;€/Lavado;
2022-11-21;KIT KAT navidad santa lata 132.7 gr;267752;KIT KAT;3.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];30.07;€/Kg.;
2022-11-21;ALPRO bebida de avena barista envase 1 lt;289229;ALPRO;2.29;['Despensa', 'Lácteos y huevos', 'Bebidas vegetales'];2.29;€/l.;
2022-11-21;LITORAL lentejas a la riojana lata 430 gr;44471;LITORAL;1.99;['Platos preparados', 'Legumbres'];4.63;€/Kg.;
2022-11-21;DIA PLANETA BEBE bañador desechable 8-15 kg talla S paquete 6 uds;263493;DIA PLANETA BEBE;2.99;['Bebé', 'Pañales'];0.5;€/ud.;
2022-11-21;WHISKAS alimento para gatos junior en gelatina casserole aves bolsa 4 x 85 gr;251591;WHISKAS;2.59;['Mascotas', 'Gatos'];7.62;€/Kg.;
2022-11-21;NIVEA Q10 Power crema de día antiarrugas spf 30 tarro 50 ml;218239;NIVEA;12.95;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];259.0;€/l.;
2022-11-21;DIA VITAL cereales fruta y fibra paquete 500 gr;37176;DIA VITAL;2.39;['Despensa', 'Desayunos y dulces', 'Cereales'];4.78;€/Kg.;
2022-11-21;NELLY crema definidora rizos spray 150 ml;288710;NELLY;3.67;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];24.47;€/l.;
2022-11-21;DIA manzanilla estuche 25 bolsitas;1527;DIA;0.7;['Despensa', 'Desayunos y dulces', 'Infusiones'];0.7;€/ud.;
2022-11-21;NESCAFE café farmers origins India caja 10 cápsulas 53 gr;273986;NESCAFE;3.79;['Despensa', 'Desayunos y dulces', 'Café'];71.51;€/Kg.;
2022-11-21;MOURAMA licor de crema de orujo 17º botella 70 cl;272408;MOURAMA;5.99;['Bodega', 'Licores', 'Cremas'];8.56;€/l.;
2022-11-21;DIA SUPER PACO detergente máquina líquido color botella 46 lv;274005;DIA SUPER PACO;4.89;['Cuidado del hogar', 'Cuidado de la ropa'];0.11;€/Lavado;
2022-11-21;DIA MARI MARINERA mejillones en escabeche 8/12 piezas lata 69 gr;16527;DIA MARI MARINERA;1.99;['Despensa', 'Conservas', 'Conservas de pescado'];28.84;€/Kg.;
2022-11-21;BREF block wc azul poder activo blíster 1 ud;210850;BREF;2.19;['Cuidado del hogar', 'Productos de limpieza', 'Baño'];2.19;€/ud.;
2022-11-21;ALUMFIX papel de aluminio rollo 50 m;280131;ALUMFIX;5.05;['Cuidado del hogar', 'Conservación de alimentos'];0.1;€/m.;
2022-11-21;SMINT pastillas de menta sin azúcar dispensador 8 gr;17951;SMINT;1.8;['Despensa', 'Desayunos y dulces', 'Caramelos. chicles y golosinas'];225.0;€/Kg.;
2022-11-21;Tomate canario unidad (250 gr aprox.);113;;0.5;['Frescos', 'Verduras y hortalizas', 'Tomates. pimientos y pepinos'];1.99;€/Kg.;
2022-11-21;DIA DULCE NOEL figurita de mazapán surtido 15 gr;265618;DIA DULCE NOEL;0.22;['Dulces de navidad', 'Mazapanes'];14.99;€/Kg.;
2022-11-21;DIA MARI MARINERA sardinillas en escabeche lata 62 gr;5833;DIA MARI MARINERA;0.89;['Despensa', 'Conservas', 'Conservas de pescado'];14.35;€/Kg.;
2022-11-21;MELODY colonia jazz aromatic spray 100 ml;268036;MELODY;4.05;['Cuidado personal', 'Baño e higiene personal', 'Colonias'];40.5;€/l.;
2022-11-21;CUETARA Tosta rica bizcochitos rellenos caja 150 gr;144325;CUETARA;2.65;['Despensa', 'Desayunos y dulces', 'Bollería'];17.67;€/Kg.;
2022-11-21;DODOT pañales 6-10 kg talla 3 paquete 62 uds;275240;DODOT;18.99;['Bebé', 'Pañales'];0.31;€/ud.;
2022-11-21;ORAL B pasta dentífrica repair tubo 75 ml;242663;ORAL B;3.99;['Cuidado personal', 'Cuidado bucal'];53.2;€/l.;
2022-11-21;ISABEL atún en aceite de girasol lata 260 gr;29906;ISABEL;4.95;['Despensa', 'Conservas', 'Conservas de pescado'];19.04;€/Kg.;
2022-11-21;COCA-COLA zero zero botella 50 cl;242648;COCA;1.39;['Bebidas', 'Refrescos'];2.78;€/l.;
2022-11-21;NIVEA crema corporal manteca de karité piel seca bote 400 ml;57446;NIVEA;4.89;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];12.23;€/l.;
2022-11-21;COLON detergente máquina líquido gel azul activo botella 45 lv;255101;COLON;11.49;['Cuidado del hogar', 'Cuidado de la ropa'];0.26;€/Lavado;
2022-11-21;DIA MARI MARINERA mejillón al natural 14/18 piezas lata 69 gr;145495;DIA MARI MARINERA;1.55;['Despensa', 'Conservas', 'Conservas de pescado'];22.46;€/Kg.;
2022-11-21;ULTIMA alimento para perros senior bolsa 3 kg;172751;ULTIMA;15.19;['Mascotas', 'Perros'];5.06;€/Kg.;
2022-11-21;VIÑA ARDANCHE vino rosado DO Navarra botella 75 cl;13106;VIÑA ARDANCHE;2.19;['Bodega', 'Vino', 'Rosado'];2.92;€/l.;
2022-11-21;DIA UPSS refresco de lima limón botella 2 lt;44314;DIA UPSS;0.99;['Bebidas', 'Refrescos'];0.5;€/l.;
2022-11-21;AS snack para perros big bones rico en pollo bolsa 2 uds;205134;AS;1.89;['Mascotas', 'Perros'];7.81;€/Kg.;
2022-11-21;TENA Pants de incontinencia plus talla L paquete 8 uds;163716;TENA;11.39;['Cuidado personal', 'Cuidado íntimo'];1.42;€/ud.;
2022-11-21;VARTA Longlife pila alcalina max power AA blíster 4 uds;152555;VARTA;5.99;['Cuidado del hogar', 'Bazar'];1.5;€/ud.;
2022-11-21;AROME DE FLEUR colonia neroli spray 150 ml;276194;AROME DE FLEUR;5.95;['Cuidado personal', 'Baño e higiene personal', 'Colonias'];39.67;€/l.;
2022-11-21;DODOT Sensitive pañales recién nacido 4-8 kgs talla 2 paquete 39 uds;271561;DODOT;13.99;['Bebé', 'Pañales'];0.36;€/ud.;
2022-11-21;DOVE desodorante invisible dry roll on 50 ml;104758;DOVE;2.29;['Cuidado personal', 'Baño e higiene personal', 'Desodorantes'];45.8;€/l.;
2022-11-21;DIA CAPRICHOSO copa de chocolate y nata pack 4 unidades 115 gr;140493;DIA CAPRICHOSO;1.35;['Despensa', 'Lácteos y huevos', 'Postres'];2.93;€/Kg.;
2022-11-21;DIA SUPER PACO suavizante concentrado floral botella 80 lv;274017;DIA SUPER PACO;2.25;['Cuidado del hogar', 'Cuidado de la ropa'];2.25;€/ud.;
2022-11-21;NESTLE chocolate negro postres tableta 200 gr;19092;NESTLE;1.99;['Despensa', 'Desayunos y dulces', 'Chocolates y bombones'];9.95;€/Kg.;
2022-11-21;DIA SUPER PACO detergente máquina líquido floral botella 46 lv;274004;DIA SUPER PACO;4.09;['Cuidado del hogar', 'Cuidado de la ropa'];0.09;€/Lavado;
2022-11-21;SANYTOL limpiador desinfectante multiusos pistola 750 ml;154785;SANYTOL;2.89;['Cuidado del hogar', 'Productos de limpieza', 'Hogar'];3.85;€/l.;
2022-11-21;MILKA galletas mini cookies bolsa 110 gr;267607;MILKA;1.79;['Despensa', 'Desayunos y dulces', 'Galletas'];16.27;€/Kg.;
2022-11-21;DIA SELECCIÓN MUNDIAL queso parmigianno regianno DOP pieza 200 gr;263575;DIA SELECCIÓN MUNDIAL;4.79;['Frescos', 'Charcutería y quesos', 'Quesos'];23.95;€/Kg.;
2022-11-21;DIA bolsita perfumada aroma fresco caja 3 uds;60111;DIA;1.85;['Cuidado del hogar', 'Ambientadores'];0.62;€/ud.;
2022-11-21;BONTE Men loción refrescante after shave frasco 100 ml;49159;BONTE;1.99;['Cuidado personal', 'Afeitado'];19.9;€/l.;
2022-11-21;BUITONI Forno di pietra pizza jamón y queso caja 360 gr;108029;BUITONI;3.79;['Congelados', 'Pizzas. bases y masas'];10.83;€/Kg.;
2022-11-21;PANTENE espuma rizos definidos spray 200 ml;161018;PANTENE;3.89;['Cuidado personal', 'Baño e higiene personal', 'Cuidado del cabello'];19.45;€/l.;
2022-11-21;NAVIDUL jamón curado bajo en sal envase 50 gr;220189;NAVIDUL;1.0;['Frescos', 'Charcutería y quesos', 'Curados'];20.0;€/Kg.;
2022-11-21;LA MASIA aceite de oliva intenso botella 1lt;16144;LA MASIA;6.09;['Despensa', 'Aceites. vinagres y aliños', 'Aceites'];6.09;€/l.;
2022-11-21;Repollo liso unidad (1.6 Kg aprox.);50664;;2.06;['Frescos', 'Verduras y hortalizas', 'Brócolis y coliflores'];1.29;€/Kg.;
2022-11-21;DIA PLANETA BEBE pañales 8-15 kgs talla 4 paquete 88 uds;268408;DIA PLANETA BEBE;14.69;['Bebé', 'Pañales'];0.17;€/ud.;
2022-11-21;BONTE crema corporal nutritiva piel seca bote 500 ml;70269;BONTE;2.09;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];4.18;€/l.;
2022-11-21;DIA IMAQE mascarilla facial hidratante tissue sachet 1 ud;272029;DIA IMAQE;2.15;['Cuidado personal', 'Cuidado corporal', 'Crema facial'];2.15;€/ud.;
